n_sim,p_max,w_max,gamma,delta,T,seed,time,obj,constr,schedule,deferred
50,20,10,1,0.6,50,16,0.0099430084228515,11,31,"['B2', 'A4', 'A5', 'B5', 'A6', 'RMA', 'B9', 'B10', 'A7', 'B11', 'A8', 'A10', 'A11', 'A12', 'A13', 'B12', 'A14', 'B14', 'B15', 'A15', 'A16', 'A17', 'A18', 'A19', 'B16', 'B17', 'B18', 'A20', 'A21', 'B19', 'A22', 'A23', 'B20', 'A24', 'A25', 'B22', 'A26', 'B23', 'B24', 'A27', 'B25', 'B26', 'B27', 'A28', 'B28', 'B29', 'A29', 'B30', 'A30', 'B31', 'B32', 'B33', 'A31', 'B34', 'A32', 'B35', 'A33', 'B36', 'A34', 'A35', 'A36', 'B37', 'A37', 'B38', 'B39', 'A38', 'B40', 'A39', 'B41', 'B42', 'B43', 'A40', 'A41', 'A42', 'A43', 'A44', 'B44', 'A45', 'A46', 'B45', 'B46', 'B47', 'A47', 'B48', 'A48', 'A49', 'B49', 'A50', 'B50']","['A1', 'B1', 'A2', 'A3', 'B3', 'B4', 'B6', 'B7', 'B8', 'A9', 'B13', 'B21']"
50,20,10,1,0.6,50,17,0.0107908248901367,58,31,"['B1', 'A2', 'B3', 'B6', 'B9', 'B10', 'A9', 'A13', 'B11', 'A14', 'RMA', 'B12', 'B13', 'B14', 'A17', 'B15', 'B16', 'B17', 'A19', 'B18', 'B19', 'B20', 'B21', 'A20', 'A21', 'B22', 'A22', 'B23', 'A23', 'B24', 'A24', 'B25', 'B26', 'A25', 'A26', 'B27', 'B28', 'A27', 'B29', 'A28', 'A29', 'B30', 'B31', 'B32', 'A30', 'B33', 'B34', 'A31', 'B35', 'A32', 'A33', 'A34', 'A35', 'A36', 'B37', 'A37', 'B38', 'B39', 'A38', 'A39', 'B40', 'A40', 'A41', 'B41', 'A42', 'B42', 'B43', 'A43', 'A44', 'A45', 'A46', 'B44', 'A47', 'B45', 'A48', 'B46', 'B47', 'A49', 'B48', 'B49', 'B50', 'A50']","['A1', 'B2', 'B4', 'B5', 'A3', 'B7', 'A4', 'A5', 'B8', 'A6', 'A7', 'A8', 'A10', 'A11', 'A12', 'A15', 'A16', 'A18', 'B36']"
50,20,10,1,0.6,50,18,0.0105798244476318,9,31,"['A3', 'A4', 'RMA', 'A6', 'A7', 'A8', 'A9', 'A11', 'B6', 'A12', 'B7', 'B8', 'B9', 'A13', 'A14', 'B10', 'B11', 'A15', 'A16', 'B13', 'B14', 'B15', 'B16', 'A17', 'A18', 'B17', 'B18', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'B19', 'B20', 'A26', 'B21', 'B22', 'B23', 'B24', 'A27', 'A28', 'B25', 'B26', 'A29', 'B27', 'B28', 'A30', 'B29', 'A31', 'A32', 'B30', 'A33', 'B31', 'B32', 'B33', 'B34', 'B35', 'B36', 'A34', 'A35', 'A36', 'A37', 'B37', 'B39', 'B40', 'B41', 'B42', 'B43', 'A38', 'A39', 'A40', 'B45', 'B46', 'A41', 'B47', 'A42', 'B48', 'B49', 'A43', 'A44', 'A45', 'A46', 'A47', 'A48', 'A49', 'B50', 'A50']","['A1', 'A2', 'B1', 'B2', 'B3', 'B4', 'A5', 'B5', 'A10', 'B12', 'B38', 'B44']"
50,20,10,1,0.6,50,19,0.01009202003479,25,31,"['A4', 'B3', 'RMA', 'A6', 'B7', 'A10', 'B9', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'B10', 'A18', 'A19', 'B11', 'B12', 'A20', 'B13', 'B14', 'B15', 'B16', 'A21', 'B17', 'A22', 'B18', 'A23', 'B19', 'A24', 'B20', 'B21', 'A25', 'B22', 'A26', 'B23', 'B24', 'A27', 'B25', 'B26', 'A28', 'B27', 'A29', 'A30', 'A31', 'B28', 'A32', 'A33', 'A34', 'B29', 'B30', 'B31', 'A35', 'B32', 'B33', 'A36', 'B34', 'B35', 'B36', 'A37', 'B37', 'B38', 'B39', 'B40', 'A38', 'B41', 'A39', 'A40', 'B42', 'B43', 'B44', 'A41', 'B45', 'B46', 'A42', 'B47', 'B48', 'A43', 'B49', 'A44', 'A45', 'B50', 'A46', 'A47', 'A48', 'A49', 'A50']","['A1', 'B1', 'A2', 'A3', 'B2', 'B4', 'A5', 'B5', 'B6', 'A7', 'A8', 'B8', 'A9']"
50,20,10,1,0.6,50,20,0.0109717845916748,21,31,"['A2', 'A3', 'RMA', 'B1', 'B2', 'B3', 'B4', 'A6', 'B6', 'B7', 'A7', 'A8', 'B8', 'A9', 'A10', 'A11', 'B10', 'A12', 'A13', 'A14', 'B12', 'A15', 'B13', 'A16', 'B14', 'B15', 'A17', 'B16', 'A18', 'A19', 'A20', 'B17', 'A21', 'A22', 'A23', 'A24', 'B18', 'A25', 'B19', 'A26', 'B20', 'A27', 'B22', 'B23', 'B24', 'B25', 'A28', 'A29', 'A30', 'B26', 'A31', 'B28', 'A32', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'A33', 'A34', 'A35', 'A36', 'A37', 'B36', 'B37', 'A38', 'B39', 'A39', 'B41', 'A40', 'A41', 'B42', 'B43', 'B44', 'B45', 'A42', 'A44', 'A45', 'A46', 'A47', 'B50', 'A48', 'A49', 'A50']","['A1', 'A4', 'A5', 'B5', 'B9', 'B11', 'B21', 'B27', 'B35', 'B38', 'B40', 'A43', 'B46', 'B47', 'B48', 'B49']"
50,20,10,1,0.6,50,21,0.0101478099822998,3,31,"['B1', 'B2', 'A2', 'RMA', 'A3', 'B6', 'A4', 'A5', 'B8', 'A6', 'B9', 'A7', 'A8', 'B10', 'B11', 'A9', 'A10', 'A11', 'A12', 'B13', 'A13', 'A14', 'B14', 'A15', 'A16', 'A17', 'B15', 'A18', 'B16', 'B17', 'B18', 'B19', 'A19', 'B20', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'B23', 'A28', 'A29', 'A30', 'A31', 'A32', 'A33', 'B24', 'A34', 'A35', 'B25', 'A36', 'A37', 'B26', 'A38', 'B27', 'A39', 'A40', 'A41', 'A42', 'B29', 'B30', 'A43', 'B32', 'A44', 'A45', 'B33', 'A46', 'B34', 'A47', 'B35', 'B36', 'A48', 'B37', 'B39', 'B40', 'B41', 'B42', 'A49', 'B43', 'B44', 'B45', 'B46', 'A50', 'B47', 'B49', 'B50']","['A1', 'B3', 'B4', 'B5', 'B7', 'B12', 'B21', 'B22', 'B28', 'B31', 'B38', 'B48']"
50,20,10,1,0.6,50,22,0.0113077163696289,32,31,"['A4', 'A5', 'B4', 'RMA', 'B6', 'B7', 'A10', 'B8', 'A11', 'B9', 'A12', 'A13', 'A14', 'B11', 'A15', 'A16', 'A17', 'A18', 'A19', 'B13', 'A20', 'B14', 'A21', 'A22', 'B15', 'A23', 'B16', 'A24', 'A25', 'B17', 'A26', 'B18', 'B19', 'B21', 'B22', 'A27', 'A28', 'B23', 'B24', 'B25', 'B26', 'B27', 'A29', 'A30', 'A31', 'A32', 'B28', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'B35', 'B36', 'A33', 'B37', 'B38', 'B39', 'A34', 'A35', 'A36', 'B40', 'B41', 'A37', 'A38', 'B42', 'B43', 'A39', 'B44', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'B45', 'A46', 'A47', 'B46', 'B47', 'B49', 'B50', 'A48', 'A49', 'A50']","['A1', 'A2', 'A3', 'B1', 'B2', 'A6', 'A7', 'B3', 'B5', 'A8', 'A9', 'B10', 'B12', 'B20', 'B48']"
50,20,10,1,0.6,50,23,0.0107228755950927,10,31,"['A2', 'B3', 'RMA', 'B5', 'A6', 'A7', 'B6', 'A8', 'A9', 'B11', 'A10', 'B12', 'A11', 'A12', 'B13', 'A13', 'B14', 'B15', 'A14', 'B16', 'B17', 'B18', 'A15', 'A16', 'A18', 'B19', 'B20', 'A19', 'B21', 'A20', 'A21', 'B22', 'A22', 'A23', 'B23', 'A24', 'A25', 'A26', 'A27', 'A28', 'B24', 'A29', 'A30', 'B26', 'B27', 'B28', 'A31', 'A32', 'B29', 'B30', 'B31', 'B32', 'A33', 'A34', 'B33', 'B34', 'A35', 'B35', 'B36', 'B37', 'A36', 'B38', 'A37', 'A38', 'A39', 'B39', 'B40', 'A40', 'A41', 'B41', 'A42', 'B42', 'A43', 'A44', 'B43', 'B44', 'B45', 'B46', 'A45', 'A46', 'B47', 'A47', 'A48', 'B48', 'B49', 'B50', 'A49', 'A50']","['B1', 'A1', 'B2', 'A3', 'B4', 'A4', 'A5', 'B7', 'B8', 'B9', 'B10', 'A17', 'B25']"
50,20,10,1,0.6,50,24,0.0092227458953857,27,31,"['A3', 'A4', 'A5', 'A8', 'A9', 'A10', 'A11', 'B4', 'A12', 'B5', 'B6', 'A13', 'A14', 'A15', 'A16', 'B8', 'A18', 'B10', 'A19', 'A21', 'B11', 'B12', 'B13', 'A23', 'B15', 'B16', 'A24', 'RMA', 'B18', 'B19', 'B20', 'B21', 'B22', 'A25', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'A26', 'A27', 'B31', 'A28', 'B32', 'B33', 'A29', 'B34', 'A30', 'A31', 'A32', 'B35', 'A33', 'B36', 'A34', 'A35', 'B37', 'B38', 'A36', 'B39', 'A37', 'B40', 'A38', 'A39', 'A40', 'B41', 'A41', 'A42', 'A43', 'A44', 'A45', 'A46', 'B42', 'A47', 'A48', 'B43', 'B44', 'A49', 'B45', 'B46', 'B47', 'A50', 'B48', 'B49', 'B50']","['A1', 'A2', 'B1', 'B2', 'A6', 'A7', 'B3', 'B7', 'A17', 'B9', 'A20', 'A22', 'B14', 'B17']"
50,20,10,1,0.6,50,25,0.0107841491699218,23,31,"['B5', 'B8', 'B9', 'RMA', 'A7', 'A8', 'B13', 'A9', 'B14', 'B15', 'A10', 'B16', 'B17', 'A11', 'A12', 'A13', 'A14', 'A15', 'B18', 'A16', 'B19', 'A17', 'A18', 'B20', 'A19', 'A20', 'A21', 'A22', 'A23', 'B21', 'B22', 'B23', 'A24', 'B24', 'A25', 'A26', 'A27', 'A28', 'B25', 'A29', 'B26', 'A30', 'A31', 'B27', 'B28', 'B29', 'B30', 'A32', 'A33', 'B31', 'A34', 'A35', 'A36', 'B32', 'A37', 'B33', 'B34', 'A38', 'B35', 'B36', 'A39', 'B37', 'A40', 'A41', 'A42', 'B38', 'A43', 'B39', 'B40', 'A44', 'A45', 'B41', 'B42', 'A46', 'B43', 'B44', 'A47', 'B45', 'A48', 'A49', 'A50', 'B46', 'B47', 'B48', 'B49', 'B50']","['B1', 'A1', 'B2', 'B3', 'B4', 'A2', 'A3', 'B6', 'B7', 'A4', 'A5', 'A6', 'B10', 'B11', 'B12']"
50,20,10,1,0.6,50,26,0.0112109184265136,28,31,"['B2', 'A5', 'B3', 'A6', 'A7', 'A9', 'B5', 'B6', 'A10', 'A11', 'A12', 'B7', 'A14', 'A15', 'A16', 'A17', 'B11', 'A18', 'B12', 'A19', 'A20', 'A21', 'B14', 'B15', 'A22', 'A23', 'RMA', 'A24', 'A25', 'A26', 'A27', 'B18', 'A28', 'A29', 'A30', 'B20', 'A31', 'B22', 'A32', 'A33', 'A34', 'B23', 'B24', 'B25', 'A35', 'B26', 'B27', 'A36', 'B28', 'B29', 'B30', 'B31', 'B32', 'A37', 'B33', 'B34', 'B35', 'A38', 'B36', 'B37', 'A39', 'A40', 'A41', 'B38', 'B39', 'A42', 'A43', 'B40', 'B41', 'A44', 'A45', 'B42', 'B43', 'B44', 'B45', 'A46', 'B46', 'A47', 'A48', 'B47', 'B48', 'A49', 'B49', 'A50', 'B50']","['B1', 'A1', 'A2', 'A3', 'A4', 'B4', 'A8', 'A13', 'B8', 'B9', 'B10', 'B13', 'B16', 'B17', 'B19', 'B21']"
50,20,10,1,0.6,50,27,0.0101377964019775,3,31,"['A2', 'A3', 'B5', 'RMA', 'B6', 'B7', 'B9', 'A4', 'A5', 'A6', 'B10', 'B11', 'B12', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'B19', 'A8', 'B21', 'B22', 'A9', 'A10', 'A11', 'B23', 'A12', 'A13', 'A14', 'B24', 'A15', 'B25', 'B26', 'A16', 'A17', 'B27', 'B28', 'A18', 'B29', 'A19', 'B30', 'B31', 'B32', 'A20', 'A21', 'A22', 'B33', 'A23', 'A24', 'A25', 'A26', 'B34', 'A27', 'B35', 'B36', 'A28', 'B37', 'A29', 'B38', 'B39', 'A30', 'A31', 'A32', 'B40', 'B41', 'A33', 'A34', 'A35', 'A36', 'A37', 'B42', 'A38', 'A39', 'A40', 'B43', 'A41', 'B44', 'A42', 'A43', 'B45', 'A44', 'A45', 'A46', 'B46', 'B47', 'A47', 'A48', 'A49', 'B48', 'B49', 'A50', 'B50']","['A1', 'B1', 'B2', 'B3', 'B4', 'B8', 'A7', 'B20']"
50,20,10,1,0.6,50,28,0.0095191001892089,2,31,"['A2', 'A3', 'RMA', 'A4', 'B5', 'A5', 'B6', 'B7', 'A6', 'A7', 'A8', 'B8', 'B9', 'A9', 'A10', 'A11', 'B10', 'A12', 'B11', 'B13', 'A13', 'B14', 'B15', 'A14', 'B16', 'A15', 'A16', 'A17', 'B17', 'B18', 'B19', 'A18', 'A19', 'B20', 'A20', 'A21', 'B21', 'B22', 'A22', 'A23', 'A24', 'A25', 'A26', 'B23', 'A27', 'B25', 'B26', 'A28', 'B27', 'A29', 'A30', 'B28', 'A31', 'A32', 'B29', 'B30', 'B31', 'A33', 'A34', 'A35', 'B32', 'B33', 'A36', 'B34', 'B35', 'B37', 'B38', 'A37', 'A38', 'A39', 'B39', 'A40', 'B40', 'A41', 'A42', 'B41', 'A43', 'B42', 'B43', 'A44', 'A45', 'B44', 'A46', 'A47', 'B45', 'A48', 'A49', 'B47', 'A50', 'B48', 'B49', 'B50']","['A1', 'B1', 'B2', 'B3', 'B4', 'B12', 'B24', 'B36', 'B46']"
50,20,10,1,0.6,50,29,0.0106890201568603,21,31,"['A4', 'A5', 'RMA', 'A6', 'A8', 'A9', 'B5', 'B6', 'B7', 'B8', 'A11', 'A12', 'A13', 'A14', 'B10', 'A15', 'B11', 'A16', 'A17', 'A18', 'B12', 'B14', 'B15', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'B18', 'B19', 'B20', 'A26', 'B21', 'B22', 'B23', 'B24', 'A27', 'A28', 'B25', 'B26', 'B27', 'B29', 'A29', 'B30', 'A30', 'B31', 'A31', 'B32', 'B33', 'A32', 'A33', 'B34', 'A34', 'A35', 'A36', 'B35', 'B36', 'B37', 'B38', 'A37', 'A38', 'B39', 'B40', 'B41', 'B42', 'B43', 'A39', 'A40', 'A41', 'B44', 'A42', 'B45', 'A43', 'B46', 'B47', 'A44', 'A45', 'B48', 'A46', 'B49', 'B50', 'A47', 'A48', 'A49', 'A50']","['B1', 'A1', 'B2', 'A2', 'A3', 'B3', 'B4', 'A7', 'A10', 'B9', 'B13', 'B16', 'B17', 'B28']"
50,20,10,2,0.3,50,0,0.0208477973937988,179,62,"['B2', 'B3', 'B6', 'B11', 'B12', 'B13', 'B15', 'B17', 'RMA', 'B19', 'B20', 'B21', 'B22', 'A17', 'A18', 'B23', 'B24', 'B25', 'B27', 'B28', 'B29', 'B30', 'B31', 'A30', 'B32', 'B33', 'B34', 'B35', 'B36', 'B37', 'B39', 'B40', 'B41', 'B42', 'B43', 'A39', 'B44', 'A40', 'A42', 'B45', 'B46', 'B47', 'A45', 'A46', 'B49', 'A47', 'A48', 'A49', 'B50', 'A50']","['B1', 'A1', 'B4', 'A2', 'A3', 'B5', 'A4', 'B7', 'B8', 'B9', 'B10', 'A5', 'A6', 'B14', 'B16', 'A7', 'A8', 'B18', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'B26', 'A28', 'A29', 'A31', 'A32', 'A33', 'B38', 'A34', 'A35', 'A36', 'A37', 'A38', 'A41', 'A43', 'A44', 'B48']"
50,20,10,2,0.3,50,1,0.019554853439331,118,62,"['B4', 'B7', 'B10', 'B15', 'RMA', 'B16', 'B19', 'B20', 'A17', 'B21', 'B22', 'B23', 'B25', 'B26', 'A18', 'B27', 'B28', 'B29', 'A20', 'B31', 'B32', 'B33', 'A24', 'B34', 'B35', 'A25', 'A27', 'B36', 'A29', 'B37', 'B38', 'A31', 'A33', 'A35', 'A36', 'A38', 'A39', 'B40', 'B41', 'A40', 'B42', 'A41', 'A42', 'B43', 'B44', 'A43', 'A44', 'B45', 'B46', 'B47', 'B48', 'A45', 'A46', 'B49', 'B50', 'A47', 'A48', 'A49', 'A50']","['B1', 'A1', 'B2', 'A2', 'A3', 'A4', 'B3', 'A5', 'A6', 'B5', 'B6', 'A7', 'A8', 'A9', 'B8', 'A10', 'B9', 'A11', 'A12', 'B11', 'B12', 'B13', 'B14', 'A13', 'A14', 'A15', 'B17', 'B18', 'A16', 'B24', 'A19', 'B30', 'A21', 'A22', 'A23', 'A26', 'A28', 'A30', 'A32', 'A34', 'B39', 'A37']"
50,20,10,2,0.3,50,2,0.0205380916595459,91,62,"['B2', 'A3', 'RMA', 'B8', 'B9', 'A15', 'A16', 'B11', 'B13', 'B14', 'B15', 'A19', 'B18', 'B19', 'A20', 'A21', 'A22', 'B21', 'B22', 'B23', 'A25', 'A26', 'B25', 'A30', 'A31', 'B28', 'A33', 'B29', 'A34', 'B30', 'A35', 'B31', 'B32', 'B33', 'B34', 'A38', 'B35', 'B36', 'A40', 'A41', 'B38', 'B39', 'A42', 'A43', 'A44', 'B40', 'B43', 'A45', 'B44', 'A46', 'A47', 'A48', 'B47', 'B48', 'B49', 'A50', 'B50']","['B1', 'A1', 'A2', 'A4', 'A5', 'A6', 'B3', 'B4', 'A7', 'B5', 'B6', 'A8', 'B7', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'B10', 'B12', 'A17', 'A18', 'B16', 'B17', 'B20', 'A23', 'A24', 'B24', 'A27', 'A28', 'A29', 'B26', 'B27', 'A32', 'A36', 'A37', 'B37', 'A39', 'B41', 'B42', 'B45', 'B46', 'A49']"
50,20,10,2,0.3,50,3,0.018979787826538,49,62,"['B2', 'A4', 'B3', 'A11', 'A12', 'RMA', 'B8', 'B9', 'B11', 'A13', 'B13', 'A15', 'B14', 'B16', 'A16', 'A17', 'B17', 'B18', 'B19', 'A18', 'A19', 'B20', 'B21', 'A21', 'A23', 'B24', 'A24', 'A25', 'A26', 'B25', 'B26', 'B27', 'A27', 'A28', 'A29', 'A30', 'B29', 'B30', 'A33', 'B32', 'A35', 'B33', 'A36', 'A37', 'A38', 'B34', 'A39', 'B36', 'A40', 'A41', 'B39', 'A42', 'A43', 'A44', 'B41', 'A45', 'B42', 'B43', 'B44', 'B45', 'B46', 'B47', 'A48', 'A49', 'B48', 'B49', 'B50', 'A50']","['A1', 'B1', 'A2', 'A3', 'A5', 'A6', 'A7', 'A8', 'B4', 'B5', 'B6', 'A9', 'B7', 'A10', 'B10', 'B12', 'A14', 'B15', 'B22', 'A20', 'B23', 'A22', 'B28', 'B31', 'A31', 'A32', 'A34', 'B35', 'B37', 'B38', 'B40', 'A46', 'A47']"
50,20,10,2,0.3,50,4,0.0215151309967041,152,62,"['A2', 'B2', 'B5', 'B6', 'B9', 'A8', 'RMA', 'B10', 'B12', 'B13', 'B14', 'B16', 'B17', 'B19', 'B20', 'A15', 'A16', 'B21', 'A19', 'B23', 'B24', 'B25', 'A20', 'A21', 'A22', 'A23', 'B26', 'B27', 'A26', 'B28', 'B30', 'B31', 'A27', 'B32', 'A29', 'A30', 'B35', 'B36', 'B37', 'B39', 'B40', 'B41', 'B42', 'B43', 'B45', 'B46', 'B47', 'A43', 'A44', 'B48', 'A45', 'B49', 'A47', 'A48', 'A50']","['A1', 'B1', 'A3', 'A4', 'A5', 'B3', 'B4', 'A6', 'B7', 'B8', 'A7', 'A9', 'A10', 'A11', 'A12', 'B11', 'A13', 'B15', 'A14', 'B18', 'A17', 'B22', 'A18', 'A24', 'A25', 'B29', 'A28', 'B33', 'B34', 'A31', 'B38', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'B44', 'A39', 'A40', 'A41', 'A42', 'A46', 'B50', 'A49']"
50,20,10,2,0.3,50,5,0.0205497741699218,66,62,"['B3', 'A5', 'B7', 'B8', 'A8', 'B11', 'B13', 'B15', 'A11', 'B16', 'B17', 'RMA', 'A19', 'A20', 'A21', 'A22', 'A23', 'B21', 'B23', 'B24', 'A26', 'A27', 'B26', 'A28', 'B28', 'B29', 'B30', 'B31', 'B32', 'A30', 'A31', 'A32', 'A33', 'B34', 'B35', 'A34', 'A36', 'B37', 'B38', 'B39', 'B40', 'A37', 'B41', 'A39', 'B43', 'A41', 'A42', 'B44', 'B46', 'A44', 'A45', 'B47', 'A46', 'A47', 'B48', 'A48', 'A49', 'A50', 'B50']","['B1', 'B2', 'A1', 'A2', 'A3', 'B4', 'B5', 'A4', 'B6', 'A6', 'A7', 'B9', 'B10', 'B12', 'A9', 'B14', 'A10', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'B18', 'B19', 'A24', 'B20', 'A25', 'B22', 'B25', 'B27', 'A29', 'B33', 'A35', 'B36', 'A38', 'B42', 'A40', 'A43', 'B45', 'B49']"
50,20,10,2,0.3,50,6,0.0195629596710205,118,62,"['B1', 'B3', 'B6', 'B8', 'A9', 'B9', 'A12', 'B11', 'A13', 'B12', 'B13', 'RMA', 'B14', 'A22', 'B15', 'B16', 'A24', 'A26', 'B18', 'B19', 'B20', 'A29', 'B21', 'A30', 'A31', 'A32', 'A33', 'B23', 'B24', 'B25', 'B26', 'B27', 'A35', 'A36', 'A37', 'B28', 'A38', 'A40', 'B29', 'B30', 'A41', 'A42', 'B34', 'A44', 'B37', 'B39', 'B40', 'B41', 'B42', 'B43', 'A45', 'A46', 'B44', 'A48', 'B46', 'A49', 'B47', 'B48', 'B49', 'B50']","['A1', 'B2', 'A2', 'A3', 'B4', 'A4', 'B5', 'A5', 'A6', 'A7', 'B7', 'A8', 'A10', 'B10', 'A11', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'A21', 'A23', 'A25', 'B17', 'A27', 'A28', 'B22', 'A34', 'A39', 'B31', 'B32', 'B33', 'A43', 'B35', 'B36', 'B38', 'B45', 'A47', 'A50']"
50,20,10,2,0.3,50,7,0.0184531211853027,-99999,-99999,[],[]
50,20,10,2,0.3,50,8,0.0210540294647216,116,62,"['A7', 'RMA', 'B6', 'A13', 'B8', 'B9', 'B10', 'B11', 'A17', 'A19', 'B13', 'A20', 'B14', 'B15', 'A21', 'B16', 'B17', 'B18', 'B19', 'B20', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'A23', 'A24', 'B30', 'B32', 'A26', 'A27', 'B34', 'A30', 'B36', 'B37', 'A32', 'A33', 'A35', 'B38', 'B39', 'A36', 'B40', 'B41', 'A37', 'A40', 'A41', 'A42', 'B42', 'B43', 'B45', 'A45', 'B46', 'A46', 'B47', 'A47', 'B49', 'A48', 'A49', 'B50', 'A50']","['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'B1', 'B2', 'B3', 'A8', 'B4', 'A9', 'B5', 'A10', 'A11', 'B7', 'A12', 'A14', 'A15', 'A16', 'B12', 'A18', 'A22', 'B21', 'B22', 'B29', 'B31', 'A25', 'B33', 'A28', 'A29', 'B35', 'A31', 'A34', 'A38', 'A39', 'A43', 'A44', 'B44', 'B48']"
50,20,10,2,0.3,50,9,0.0204627513885498,138,62,"['A1', 'B2', 'B3', 'B5', 'B9', 'RMA', 'B13', 'A12', 'B15', 'B16', 'B17', 'B20', 'B21', 'A15', 'A18', 'B24', 'B25', 'B26', 'B27', 'A23', 'B28', 'A24', 'A25', 'B30', 'B31', 'B32', 'A29', 'B33', 'B34', 'B35', 'B36', 'B37', 'A31', 'A34', 'B38', 'A35', 'B41', 'A36', 'A37', 'B42', 'A40', 'B43', 'B44', 'A42', 'B45', 'B46', 'B47', 'B48', 'A43', 'B49', 'A44', 'A45', 'A46', 'A48', 'A49', 'A50', 'B50']","['B1', 'A2', 'A3', 'A4', 'B4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'B6', 'B7', 'B8', 'B10', 'B11', 'A11', 'B12', 'B14', 'A13', 'A14', 'B18', 'B19', 'A16', 'B22', 'A17', 'B23', 'A19', 'A20', 'A21', 'A22', 'B29', 'A26', 'A27', 'A28', 'A30', 'A32', 'A33', 'B39', 'B40', 'A38', 'A39', 'A41', 'A47']"
50,20,10,2,0.3,50,10,0.0215420722961425,118,62,"['B3', 'A7', 'B6', 'B7', 'B8', 'B10', 'B12', 'RMA', 'A13', 'B13', 'B14', 'B16', 'A14', 'A15', 'B17', 'A17', 'B18', 'B20', 'A19', 'B22', 'B23', 'B24', 'B25', 'B27', 'A29', 'B30', 'B31', 'A31', 'B33', 'B34', 'A34', 'B35', 'B36', 'B37', 'B38', 'B39', 'B40', 'A37', 'A38', 'B41', 'A39', 'B42', 'A40', 'A43', 'A44', 'B43', 'B44', 'B45', 'A46', 'B47', 'A48', 'B48', 'B49', 'A49', 'B50']","['B1', 'A1', 'A2', 'B2', 'A3', 'A4', 'B4', 'B5', 'A5', 'A6', 'A8', 'A9', 'A10', 'B9', 'A11', 'B11', 'A12', 'B15', 'A16', 'B19', 'A18', 'B21', 'A20', 'A21', 'A22', 'B26', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'B28', 'B29', 'A30', 'B32', 'A32', 'A33', 'A35', 'A36', 'A41', 'A42', 'B46', 'A45', 'A47', 'A50']"
50,20,10,2,0.3,50,11,0.020068883895874,92,61,"['B2', 'A4', 'A6', 'A8', 'B9', 'B10', 'A13', 'B11', 'B13', 'A14', 'RMA', 'A15', 'A16', 'B15', 'A17', 'B17', 'A18', 'A20', 'B20', 'A21', 'B21', 'A24', 'B23', 'A25', 'A26', 'B24', 'A27', 'A28', 'B25', 'B27', 'A30', 'B28', 'B29', 'B30', 'A33', 'B32', 'B33', 'B34', 'B35', 'A34', 'A35', 'A36', 'B38', 'A37', 'B39', 'B40', 'A42', 'A43', 'B42', 'B44', 'B45', 'A46', 'A47', 'B46', 'B47', 'B48', 'A48', 'A49', 'B49', 'B50', 'A50']","['B1', 'A1', 'B3', 'A2', 'B4', 'A3', 'A5', 'B5', 'A7', 'B6', 'B7', 'B8', 'A9', 'A10', 'A11', 'A12', 'B12', 'B14', 'B16', 'A19', 'B18', 'B19', 'A22', 'B22', 'A23', 'A29', 'B26', 'B31', 'A31', 'A32', 'B36', 'B37', 'A38', 'A39', 'A40', 'A41', 'B41', 'A44', 'B43', 'A45']"
