n_sim,p_max,w_max,alpha,beta,T,seed,time,obj,schedule,deferred
50,20,20,0,0.3,50,4,0.4161651134490967,869,"['A3', 'A5', 'A7', 'A8', 'A9', 'A10', 'A13', 'RMA', 'B19', 'A16', 'A17', 'A18', 'A19', 'A20', 'A21', 'A22', 'B25', 'A23', 'A25', 'A27', 'B32', 'A28', 'A29', 'A30', 'A32', 'B38', 'B39', 'A34', 'A35', 'A36', 'A37', 'A38', 'B42', 'B43', 'B46', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'A46', 'A47', 'A48', 'A50']","['A1', 'A2', 'B1', 'B2', 'A4', 'B3', 'B4', 'A6', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'A11', 'A12', 'B11', 'B12', 'B13', 'B14', 'B15', 'B16', 'B17', 'A14', 'B18', 'B20', 'B21', 'A15', 'B22', 'B23', 'B24', 'B26', 'A24', 'B27', 'A26', 'B28', 'B29', 'B30', 'B31', 'B33', 'B34', 'B35', 'B36', 'A31', 'B37', 'A33', 'B40', 'B41', 'B44', 'A39', 'B45', 'B47', 'B48', 'B49', 'B50', 'A49']"
50,20,20,0,0.3,50,5,0.4218111038208008,1074,"['A6', 'A7', 'A11', 'A13', 'A16', 'A17', 'A19', 'A21', 'RMA', 'A25', 'B23', 'A26', 'A27', 'B27', 'B31', 'A28', 'A29', 'A31', 'A32', 'A33', 'A34', 'B36', 'B38', 'B41', 'B43', 'A39', 'A42', 'A43', 'A44', 'A45', 'A46', 'B50', 'A47', 'A48', 'A49', 'A50']","['A1', 'B1', 'B2', 'A2', 'A3', 'B3', 'A4', 'B4', 'B5', 'A5', 'B6', 'B7', 'A8', 'A9', 'B8', 'B9', 'B10', 'B11', 'A10', 'B12', 'B13', 'A12', 'A14', 'A15', 'B14', 'A18', 'B15', 'A20', 'A22', 'B16', 'A23', 'A24', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'B24', 'B25', 'B26', 'B28', 'B29', 'B30', 'A30', 'B32', 'B33', 'B34', 'B35', 'B37', 'A35', 'B39', 'A36', 'A37', 'B40', 'A38', 'B42', 'A40', 'A41', 'B44', 'B45', 'B46', 'B47', 'B48', 'B49']"
50,20,20,0,0.3,50,6,0.4375669956207275,1022,"['A2', 'RMA', 'A12', 'A13', 'A14', 'A15', 'A16', 'A18', 'A19', 'A20', 'A21', 'B15', 'A22', 'B16', 'A23', 'A24', 'B17', 'B18', 'A27', 'B20', 'A28', 'A29', 'B21', 'A31', 'A32', 'B24', 'A33', 'B26', 'B27', 'A34', 'A35', 'A36', 'A37', 'A38', 'B31', 'A39', 'B33', 'A40', 'B35', 'B36', 'A41', 'A42', 'B38', 'B40', 'A43', 'B42', 'B43', 'A44', 'A45', 'B44', 'B45', 'A46', 'A47', 'A48', 'A49', 'B47', 'B48', 'A50', 'B49', 'B50']","['A1', 'B1', 'B2', 'A3', 'B3', 'A4', 'B4', 'B5', 'A5', 'B6', 'B7', 'A6', 'A7', 'B8', 'A8', 'A9', 'B9', 'A10', 'A11', 'B10', 'B11', 'B12', 'A17', 'B13', 'B14', 'A25', 'A26', 'B19', 'A30', 'B22', 'B23', 'B25', 'B28', 'B29', 'B30', 'B32', 'B34', 'B37', 'B39', 'B41', 'B46']"
50,20,20,0,0.3,50,7,0.3328921794891357,798,"['A6', 'A8', 'A9', 'A11', 'A12', 'B17', 'A14', 'A15', 'A16', 'A17', 'A19', 'B24', 'RMA', 'A20', 'B30', 'A21', 'A23', 'A25', 'A27', 'A28', 'A29', 'A30', 'A31', 'B37', 'A32', 'B38', 'A33', 'A35', 'A36', 'A38', 'A39', 'B43', 'A40', 'A41', 'A42', 'A43', 'B49', 'A44', 'A45', 'A46', 'A48', 'A49', 'A50']","['A1', 'B1', 'A2', 'A3', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'A4', 'A5', 'B9', 'B10', 'A7', 'B11', 'B12', 'B13', 'B14', 'A10', 'B15', 'B16', 'B18', 'B19', 'A13', 'B20', 'B21', 'B22', 'B23', 'A18', 'B25', 'B26', 'B27', 'B28', 'B29', 'B31', 'A22', 'A24', 'B32', 'B33', 'A26', 'B34', 'B35', 'B36', 'B39', 'A34', 'B40', 'A37', 'B41', 'B42', 'B44', 'B45', 'B46', 'B47', 'B48', 'A47', 'B50']"
50,20,20,0,0.3,50,8,0.4015238285064697,898,"['A8', 'A9', 'RMA', 'B11', 'B13', 'B15', 'B16', 'B17', 'A13', 'A14', 'A17', 'A19', 'B26', 'B29', 'A21', 'A22', 'B30', 'A23', 'A24', 'A27', 'A28', 'B34', 'A29', 'A30', 'B37', 'A31', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'B42', 'A40', 'A41', 'A42', 'A43', 'B43', 'B45', 'A44', 'B46', 'B47', 'A45', 'A46', 'B49', 'A47', 'A48', 'A49', 'B50', 'A50']","['A1', 'A2', 'A3', 'B1', 'A4', 'A5', 'B2', 'A6', 'B3', 'B4', 'B5', 'A7', 'A10', 'B6', 'B7', 'A11', 'B8', 'B9', 'B10', 'A12', 'B12', 'B14', 'B18', 'B19', 'A15', 'A16', 'B20', 'B21', 'A18', 'B22', 'A20', 'B23', 'B24', 'B25', 'B27', 'B28', 'B31', 'A25', 'A26', 'B32', 'B33', 'B35', 'B36', 'B38', 'A32', 'A33', 'B39', 'B40', 'B41', 'B44', 'B48']"
50,20,20,0,0.3,50,9,0.3998506069183349,1125,"['A5', 'A9', 'B9', 'A12', 'A13', 'RMA', 'A15', 'B21', 'A16', 'A18', 'A19', 'A20', 'A22', 'A23', 'B25', 'A24', 'A26', 'A27', 'A28', 'B30', 'A29', 'A30', 'B34', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'B42', 'A40', 'A41', 'A42', 'B43', 'B44', 'A43', 'B45', 'B46', 'B47', 'A44', 'B49', 'A45', 'A46', 'A47', 'A48', 'A49', 'A50', 'B50']","['B1', 'A1', 'A2', 'B2', 'B3', 'A3', 'A4', 'B4', 'A6', 'B5', 'A7', 'A8', 'A10', 'A11', 'B6', 'B7', 'B8', 'B10', 'B11', 'B12', 'B13', 'B14', 'B15', 'B16', 'A14', 'B17', 'B18', 'B19', 'B20', 'A17', 'B22', 'B23', 'A21', 'B24', 'B26', 'B27', 'B28', 'B29', 'A25', 'B31', 'B32', 'B33', 'B35', 'B36', 'B37', 'B38', 'B39', 'B40', 'B41', 'B48']"
50,20,20,0,0.3,50,10,0.4255690574645996,988,"['A6', 'A10', 'RMA', 'A12', 'B14', 'B17', 'A13', 'A14', 'A16', 'A17', 'B21', 'B22', 'A20', 'A21', 'B25', 'A24', 'A25', 'A27', 'A28', 'B29', 'A29', 'A30', 'B34', 'B35', 'A33', 'A34', 'A35', 'B36', 'B38', 'B39', 'B40', 'A36', 'A37', 'A38', 'B43', 'A39', 'A40', 'A41', 'A42', 'A43', 'B44', 'A44', 'A46', 'A47', 'A48', 'A49', 'A50']","['B1', 'A1', 'B2', 'A2', 'B3', 'A3', 'B4', 'B5', 'A4', 'A5', 'A7', 'A8', 'B6', 'B7', 'A9', 'B8', 'B9', 'B10', 'B11', 'B12', 'B13', 'A11', 'B15', 'B16', 'B18', 'A15', 'B19', 'B20', 'A18', 'A19', 'B23', 'B24', 'B26', 'B27', 'A22', 'A23', 'B28', 'A26', 'B30', 'B31', 'B32', 'B33', 'A31', 'A32', 'B37', 'B41', 'B42', 'B45', 'B46', 'A45', 'B47', 'B48', 'B49', 'B50']"
50,20,20,0,0.3,50,11,0.4156360626220703,1361,"['A1', 'A3', 'B6', 'A9', 'A11', 'B11', 'A13', 'B13', 'A14', 'A15', 'B16', 'B18', 'A17', 'A18', 'A19', 'A20', 'A21', 'A23', 'A26', 'A28', 'A29', 'A30', 'A31', 'A34', 'A35', 'A36', 'A37', 'A38', 'A40', 'B39', 'A41', 'B40', 'A43', 'A44', 'A48', 'B49', 'A49', 'B50', 'A50']","['B1', 'B2', 'B3', 'B4', 'B5', 'A2', 'A4', 'A5', 'A6', 'A7', 'B7', 'A8', 'A10', 'B8', 'B9', 'A12', 'B10', 'B12', 'B14', 'B15', 'B17', 'A16', 'B19', 'B20', 'A22', 'B21', 'B22', 'B23', 'A24', 'B24', 'A25', 'A27', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'B31', 'A32', 'A33', 'B32', 'B33', 'B34', 'B35', 'B36', 'B37', 'A39', 'B38', 'A42', 'B41', 'B42', 'A45', 'B43', 'B44', 'A46', 'B45', 'B46', 'A47', 'B47', 'B48']"
50,20,20,0,0.3,50,12,0.365488052368164,716,"['A2', 'A4', 'A5', 'A7', 'A8', 'B10', 'A11', 'A16', 'B19', 'RMA', 'B21', 'A18', 'A19', 'A20', 'B23', 'B24', 'A22', 'B25', 'A23', 'A24', 'A25', 'B27', 'B28', 'A27', 'B29', 'B32', 'B33', 'A28', 'A30', 'B41', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'A46', 'A47', 'A48', 'B49', 'B50', 'A50']","['A1', 'B1', 'B2', 'B3', 'B4', 'A3', 'B5', 'B6', 'B7', 'A6', 'B8', 'B9', 'B11', 'B12', 'A9', 'A10', 'A12', 'A13', 'A14', 'B13', 'B14', 'A15', 'B15', 'A17', 'B16', 'B17', 'B18', 'B20', 'B22', 'A21', 'B26', 'A26', 'B30', 'B31', 'B34', 'B35', 'B36', 'A29', 'B37', 'B38', 'A31', 'B39', 'B40', 'B42', 'B43', 'B44', 'B45', 'B46', 'B47', 'B48', 'A49']"
50,20,20,0,0.3,50,13,0.4246189594268799,910,"['A2', 'A3', 'B8', 'B9', 'B10', 'RMA', 'A9', 'A10', 'B15', 'B17', 'A11', 'A12', 'B21', 'A15', 'A16', 'A17', 'B23', 'A18', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'B30', 'B31', 'A28', 'A29', 'A30', 'A31', 'A32', 'B34', 'A33', 'A34', 'B35', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40', 'A41', 'B41', 'A42', 'A43', 'B42', 'A44', 'A45', 'A46', 'B45', 'B46', 'B47', 'A47', 'A48', 'A49', 'A50', 'B48', 'B49']","['B1', 'B2', 'A1', 'B3', 'B4', 'A4', 'B5', 'B6', 'B7', 'A5', 'A6', 'A7', 'B11', 'B12', 'B13', 'B14', 'A8', 'B16', 'B18', 'B19', 'B20', 'A13', 'A14', 'B22', 'B24', 'B25', 'B26', 'B27', 'B28', 'B29', 'A26', 'A27', 'B32', 'B33', 'B36', 'B37', 'B38', 'B39', 'B40', 'B43', 'B44', 'B50']"
50,20,20,0,0.3,50,14,0.4182243347167969,533,"['A2', 'A4', 'A6', 'RMA', 'A9', 'B12', 'A11', 'A12', 'B14', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'B21', 'A19', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'B26', 'B27', 'B30', 'A27', 'A28', 'A29', 'B31', 'B32', 'A30', 'A31', 'B34', 'A32', 'B36', 'A34', 'A35', 'A36', 'B38', 'A37', 'A38', 'A39', 'A42', 'A43', 'B41', 'A44', 'B42', 'A45', 'B43', 'B44', 'A46', 'A47', 'A48', 'B48', 'A49', 'B49', 'A50']","['B1', 'A1', 'B2', 'A3', 'B3', 'B4', 'B5', 'B6', 'A5', 'B7', 'B8', 'B9', 'B10', 'A7', 'A8', 'B11', 'A10', 'B13', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20', 'B22', 'A20', 'B23', 'B24', 'B25', 'B28', 'B29', 'B33', 'B35', 'A33', 'B37', 'B39', 'B40', 'A40', 'A41', 'B45', 'B46', 'B47', 'B50']"
50,20,20,0,0.3,50,15,0.389197826385498,891,"['B3', 'A3', 'A6', 'B6', 'B10', 'A11', 'A13', 'A14', 'A15', 'A16', 'A18', 'A19', 'B20', 'A21', 'B21', 'A23', 'B31', 'A26', 'A31', 'A32', 'A33', 'A34', 'A37', 'A39', 'A40', 'A41', 'B45', 'B47', 'A42', 'A45', 'A47', 'A48', 'A49', 'A50']","['B1', 'A1', 'B2', 'A2', 'B4', 'A4', 'A5', 'B5', 'A7', 'A8', 'A9', 'B7', 'B8', 'A10', 'B9', 'B11', 'A12', 'B12', 'B13', 'A17', 'B14', 'A20', 'B15', 'B16', 'B17', 'B18', 'B19', 'A22', 'B22', 'B23', 'B24', 'B25', 'B26', 'B27', 'A24', 'A25', 'B28', 'B29', 'B30', 'A27', 'B32', 'A28', 'B33', 'B34', 'B35', 'A29', 'B36', 'A30', 'B37', 'B38', 'B39', 'A35', 'A36', 'B40', 'B41', 'B42', 'A38', 'B43', 'B44', 'B46', 'A43', 'A44', 'B48', 'A46', 'B49', 'B50']"
50,20,20,0,0.3,50,16,0.3931818008422851,736,"['A4', 'A6', 'A8', 'A10', 'RMA', 'A12', 'A13', 'A14', 'A15', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'B22', 'A26', 'B24', 'A27', 'A28', 'A29', 'B25', 'A30', 'B28', 'B30', 'A32', 'A33', 'B31', 'A38', 'A39', 'A40', 'B34', 'A41', 'A42', 'A43', 'B38', 'B39', 'A44', 'A45', 'B40', 'A46', 'B42', 'A47', 'B43', 'B44', 'B45', 'B46', 'A48', 'B47', 'A49', 'B48', 'A50', 'B49', 'B50']","['A1', 'B1', 'B2', 'B3', 'A2', 'A3', 'B4', 'B5', 'A5', 'B6', 'B7', 'A7', 'B8', 'B9', 'A9', 'B10', 'B11', 'B12', 'A11', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'A16', 'B19', 'A17', 'A18', 'B20', 'B21', 'B23', 'B26', 'B27', 'A31', 'B29', 'A34', 'A35', 'A36', 'B32', 'A37', 'B33', 'B35', 'B36', 'B37', 'B41']"
50,20,20,0,0.3,50,17,0.4483251571655273,978,"['A5', 'B8', 'A11', 'A12', 'A14', 'A18', 'A20', 'A22', 'A24', 'A26', 'A27', 'A28', 'A31', 'A33', 'A35', 'B34', 'A37', 'B35', 'B37', 'A38', 'B39', 'A40', 'A42', 'B45', 'A43', 'A44', 'A46', 'A47', 'A48', 'A49', 'A50']","['A1', 'A2', 'B1', 'B2', 'A3', 'A4', 'A6', 'A7', 'B3', 'A8', 'B4', 'B5', 'A9', 'B6', 'A10', 'B7', 'B9', 'B10', 'B11', 'B12', 'A13', 'B13', 'A15', 'A16', 'B14', 'A17', 'B15', 'B16', 'A19', 'A21', 'B17', 'B18', 'A23', 'B19', 'B20', 'A25', 'B21', 'B22', 'B23', 'A29', 'B24', 'A30', 'B25', 'B26', 'B27', 'B28', 'B29', 'B30', 'A32', 'B31', 'B32', 'A34', 'B33', 'A36', 'B36', 'A39', 'B38', 'B40', 'B41', 'B42', 'A41', 'B43', 'B44', 'A45', 'B46', 'B47', 'B48', 'B49', 'B50']"
50,20,20,0,0.3,50,18,0.4024829864501953,959,"['A2', 'A4', 'A5', 'A6', 'A7', 'A10', 'A17', 'A18', 'A19', 'A22', 'RMA', 'A23', 'A24', 'A27', 'B29', 'B30', 'B32', 'A28', 'B33', 'A29', 'B38', 'A30', 'A31', 'A32', 'A34', 'A35', 'A38', 'B44', 'A39', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'A46', 'A47', 'A48', 'A49', 'B49', 'A50', 'B50']","['A1', 'A3', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'B11', 'A8', 'A9', 'B12', 'A11', 'B13', 'B14', 'A12', 'B15', 'A13', 'A14', 'A15', 'A16', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'A20', 'A21', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'A25', 'A26', 'B31', 'B34', 'B35', 'B36', 'B37', 'B39', 'B40', 'A33', 'B41', 'B42', 'B43', 'A36', 'A37', 'B45', 'B46', 'B47', 'B48']"
50,20,20,0,0.3,50,19,0.428628921508789,974,"['A6', 'B12', 'RMA', 'A11', 'A13', 'A15', 'A17', 'A18', 'A21', 'A23', 'A24', 'A27', 'B17', 'A28', 'A29', 'B20', 'A30', 'A31', 'A32', 'B22', 'B23', 'B25', 'A33', 'A35', 'B29', 'A36', 'A37', 'B32', 'B34', 'A38', 'A39', 'A40', 'B35', 'A41', 'A42', 'A43', 'A44', 'B38', 'B39', 'A45', 'A46', 'B42', 'A47', 'A48', 'B44', 'A49', 'B46', 'B48', 'B49', 'A50', 'B50']","['B1', 'A1', 'A2', 'B2', 'B3', 'B4', 'A3', 'B5', 'B6', 'B7', 'B8', 'A4', 'A5', 'B9', 'A7', 'B10', 'A8', 'B11', 'A9', 'B13', 'A10', 'A12', 'A14', 'B14', 'B15', 'A16', 'B16', 'A19', 'A20', 'A22', 'A25', 'A26', 'B18', 'B19', 'B21', 'B24', 'B26', 'B27', 'A34', 'B28', 'B30', 'B31', 'B33', 'B36', 'B37', 'B40', 'B41', 'B43', 'B45', 'B47']"
50,20,20,0,0.3,50,20,0.4526460170745849,1167,"['A2', 'A6', 'RMA', 'A12', 'A14', 'A15', 'A18', 'A19', 'B15', 'A20', 'A22', 'B23', 'A23', 'A24', 'A26', 'B25', 'B26', 'B27', 'B28', 'A27', 'A29', 'B30', 'A31', 'A32', 'B32', 'A33', 'B35', 'A35', 'A36', 'B36', 'A37', 'A38', 'A39', 'B38', 'A40', 'A41', 'A42', 'B41', 'A43', 'B42', 'B43', 'A44', 'A45', 'B44', 'A46', 'A47', 'B46', 'A48', 'B48', 'A49', 'B49', 'A50', 'B50']","['A1', 'B1', 'B2', 'B3', 'A3', 'A4', 'B4', 'A5', 'A7', 'A8', 'B5', 'A9', 'B6', 'B7', 'A10', 'B8', 'A11', 'A13', 'B9', 'B10', 'B11', 'A16', 'B12', 'A17', 'B13', 'B14', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'A21', 'B22', 'B24', 'A25', 'B29', 'A28', 'B31', 'A30', 'B33', 'B34', 'A34', 'B37', 'B39', 'B40', 'B45', 'B47']"
50,20,20,0,0.3,50,21,0.3438341617584228,377,"['B3', 'B4', 'A3', 'RMA', 'A4', 'B15', 'A5', 'A6', 'A7', 'B24', 'A8', 'B25', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'B32', 'A20', 'A21', 'A22', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'B37', 'A32', 'B42', 'A33', 'B43', 'A34', 'A35', 'B44', 'A36', 'A38', 'A39', 'B47', 'A40', 'A41', 'A42', 'A43', 'A44', 'A45', 'B49', 'A46', 'A48', 'A49', 'A50']","['A1', 'B1', 'B2', 'B5', 'B6', 'A2', 'B7', 'B8', 'B9', 'B10', 'B11', 'B12', 'B13', 'B14', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'B22', 'B23', 'B26', 'A9', 'B27', 'A10', 'B28', 'B29', 'B30', 'B31', 'A19', 'B33', 'A23', 'B34', 'B35', 'B36', 'A30', 'B38', 'B39', 'A31', 'B40', 'B41', 'B45', 'A37', 'B46', 'B48', 'A47', 'B50']"
50,20,20,0,0.3,50,22,0.4784450531005859,690,"['A2', 'A5', 'RMA', 'A9', 'B11', 'A10', 'A11', 'A12', 'A13', 'A15', 'A16', 'B19', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'A27', 'A29', 'A30', 'B33', 'A31', 'A32', 'A33', 'A34', 'B35', 'A35', 'A36', 'A37', 'B38', 'A39', 'A40', 'A41', 'A42', 'A43', 'B42', 'B43', 'B44', 'A44', 'A45', 'A46', 'B45', 'B47', 'A47', 'B48', 'A50', 'B49']","['B1', 'A1', 'A3', 'B2', 'B3', 'B4', 'B5', 'A4', 'A6', 'A7', 'B6', 'B7', 'B8', 'A8', 'B9', 'B10', 'B12', 'B13', 'B14', 'B15', 'B16', 'A14', 'B17', 'B18', 'A17', 'A18', 'B20', 'B21', 'B22', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'B29', 'A26', 'B30', 'A28', 'B31', 'B32', 'B34', 'B36', 'B37', 'A38', 'B39', 'B40', 'B41', 'B46', 'A48', 'A49', 'B50']"
50,20,20,0,0.3,50,23,0.3884999752044678,1038,"['A4', 'B9', 'A10', 'A11', 'RMA', 'B19', 'A16', 'A18', 'A19', 'A20', 'A21', 'B28', 'A22', 'A23', 'A24', 'A25', 'A26', 'A28', 'A29', 'A31', 'A33', 'A34', 'A35', 'A36', 'A38', 'A39', 'A40', 'B44', 'B45', 'A41', 'B47', 'A42', 'A43', 'A44', 'A45', 'B48', 'A46', 'A47', 'A48', 'A49', 'A50', 'B50']","['B1', 'B2', 'A1', 'A2', 'A3', 'B3', 'A5', 'A6', 'A7', 'B4', 'B5', 'B6', 'A8', 'B7', 'A9', 'B8', 'B10', 'B11', 'A12', 'B12', 'A13', 'B13', 'B14', 'B15', 'B16', 'A14', 'B17', 'B18', 'A15', 'B20', 'B21', 'B22', 'B23', 'A17', 'B24', 'B25', 'B26', 'B27', 'B29', 'B30', 'B31', 'B32', 'B33', 'A27', 'B34', 'A30', 'A32', 'B35', 'B36', 'B37', 'B38', 'B39', 'A37', 'B40', 'B41', 'B42', 'B43', 'B46', 'B49']"
50,20,20,0,0.3,50,24,0.3978278636932373,698,"['A1', 'A9', 'RMA', 'A12', 'A15', 'B10', 'A16', 'A18', 'B14', 'B17', 'A20', 'A21', 'A22', 'A23', 'B20', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'A31', 'A32', 'A33', 'A34', 'B24', 'A35', 'A37', 'B25', 'B26', 'B27', 'A38', 'B28', 'B29', 'B30', 'A39', 'B31', 'B33', 'A40', 'B34', 'B36', 'A42', 'A43', 'A44', 'B40', 'B41', 'B43', 'A45', 'B44', 'B45', 'A47', 'A49', 'B46', 'B47', 'A50', 'B48', 'B49', 'B50']","['B1', 'A2', 'A3', 'B2', 'A4', 'A5', 'B3', 'B4', 'A6', 'B5', 'B6', 'A7', 'A8', 'B7', 'A10', 'B8', 'A11', 'A13', 'A14', 'B9', 'A17', 'B11', 'B12', 'B13', 'A19', 'B15', 'B16', 'B18', 'B19', 'B21', 'B22', 'B23', 'A36', 'B32', 'A41', 'B35', 'B37', 'B38', 'B39', 'B42', 'A46', 'A48']"
50,20,20,0,0.3,50,25,0.4031469821929931,1042,"['A11', 'A12', 'B15', 'RMA', 'A15', 'A16', 'A19', 'B21', 'B23', 'B24', 'A23', 'A25', 'B26', 'A27', 'A28', 'A29', 'A30', 'A31', 'A32', 'A34', 'A35', 'A37', 'A38', 'A39', 'B39', 'A40', 'A41', 'B42', 'A42', 'B43', 'A43', 'A44', 'B45', 'A45', 'A46', 'B48', 'A47', 'A48', 'A49', 'A50', 'B50']","['B1', 'A1', 'B2', 'A2', 'B3', 'A3', 'B4', 'B5', 'A4', 'A5', 'B6', 'B7', 'B8', 'A6', 'A7', 'B9', 'A8', 'B10', 'B11', 'B12', 'A9', 'A10', 'B13', 'B14', 'A13', 'B16', 'B17', 'A14', 'B18', 'B19', 'A17', 'B20', 'A18', 'A20', 'A21', 'A22', 'B22', 'A24', 'B25', 'A26', 'B27', 'B28', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'B35', 'B36', 'A33', 'B37', 'B38', 'A36', 'B40', 'B41', 'B44', 'B46', 'B47', 'B49']"
50,20,20,0,0.3,50,26,0.4448001384735107,796,"['A4', 'A7', 'RMA', 'A13', 'A14', 'A15', 'A16', 'B22', 'A18', 'A19', 'A20', 'A22', 'A23', 'B25', 'B27', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'B32', 'A31', 'A32', 'A33', 'B34', 'B36', 'A35', 'A36', 'A37', 'B38', 'A38', 'A39', 'A40', 'B39', 'A41', 'A42', 'B44', 'A43', 'A44', 'A46', 'A47', 'B47', 'B48', 'B49', 'A48', 'A49', 'A50', 'B50']","['B1', 'A1', 'A2', 'A3', 'B2', 'B3', 'B4', 'A5', 'B5', 'B6', 'B7', 'A6', 'B8', 'B9', 'A8', 'B10', 'A9', 'A10', 'B11', 'B12', 'A11', 'B13', 'B14', 'A12', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'A17', 'A21', 'B23', 'B24', 'B26', 'B28', 'B29', 'B30', 'B31', 'A30', 'B33', 'A34', 'B35', 'B37', 'B40', 'B41', 'B42', 'B43', 'B45', 'A45', 'B46']"
50,20,20,0,0.3,50,27,0.382457971572876,878,"['A3', 'A9', 'RMA', 'B15', 'B16', 'B17', 'A13', 'B19', 'A14', 'A17', 'A19', 'A20', 'A21', 'B26', 'B28', 'B29', 'A22', 'A23', 'A24', 'A25', 'A26', 'B34', 'B35', 'A28', 'A29', 'B37', 'A31', 'B38', 'A32', 'A33', 'B40', 'A35', 'A36', 'A37', 'A38', 'A39', 'B43', 'A40', 'A42', 'A43', 'B46', 'A44', 'A45', 'A46', 'A47', 'B48', 'B49', 'A48', 'A49', 'A50', 'B50']","['A1', 'B1', 'A2', 'A4', 'A5', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'A6', 'A7', 'A8', 'A10', 'B8', 'B9', 'B10', 'B11', 'A11', 'B12', 'A12', 'B13', 'B14', 'B18', 'B20', 'A15', 'A16', 'B21', 'A18', 'B22', 'B23', 'B24', 'B25', 'B27', 'B30', 'B31', 'B32', 'B33', 'A27', 'B36', 'A30', 'B39', 'A34', 'B41', 'B42', 'A41', 'B44', 'B45', 'B47']"
50,20,20,0,0.3,50,28,0.399486780166626,628,"['A5', 'RMA', 'B7', 'A9', 'A12', 'A13', 'A15', 'A16', 'A17', 'A18', 'B14', 'B15', 'A19', 'A20', 'A24', 'B17', 'A25', 'A26', 'A28', 'B22', 'B23', 'B26', 'A29', 'A30', 'A31', 'B30', 'A32', 'B32', 'B33', 'A33', 'A34', 'A37', 'A38', 'B36', 'A39', 'A41', 'B37', 'B39', 'B40', 'A43', 'A44', 'B42', 'B43', 'A45', 'A46', 'A47', 'A48', 'A49', 'B47', 'A50', 'B48', 'B49', 'B50']","['A1', 'B1', 'B2', 'A2', 'A3', 'A4', 'A6', 'B3', 'A7', 'B4', 'B5', 'A8', 'B6', 'B8', 'B9', 'A10', 'A11', 'B10', 'B11', 'B12', 'B13', 'A14', 'B16', 'A21', 'A22', 'A23', 'B18', 'B19', 'B20', 'A27', 'B21', 'B24', 'B25', 'B27', 'B28', 'B29', 'B31', 'B34', 'A35', 'A36', 'B35', 'A40', 'B38', 'A42', 'B41', 'B44', 'B45', 'B46']"
50,20,20,0,0.3,50,29,0.4103121757507324,934,"['A3', 'A4', 'A10', 'A11', 'A12', 'RMA', 'A17', 'B23', 'A21', 'A22', 'B24', 'A23', 'B27', 'A25', 'A26', 'A27', 'A29', 'A30', 'B31', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'B38', 'A39', 'A40', 'A41', 'A42', 'A43', 'B41', 'A44', 'A46', 'B42', 'A47', 'B44', 'A48', 'A49', 'B48', 'A50', 'B49', 'B50']","['B1', 'A1', 'B2', 'B3', 'B4', 'A2', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'A5', 'B11', 'B12', 'A6', 'B13', 'A7', 'B14', 'A8', 'A9', 'A13', 'A14', 'B15', 'A15', 'A16', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'A18', 'A19', 'B22', 'A20', 'B25', 'B26', 'B28', 'A24', 'B29', 'B30', 'A28', 'B32', 'B33', 'B34', 'B35', 'B36', 'B37', 'B39', 'A38', 'B40', 'A45', 'B43', 'B45', 'B46', 'B47']"
